#matrix		clu-40 (s)	clu-60 (s)	clu-100 (s)
2		0.0142		0.0168		0.0219
3		0.021		0.0277		0.0446
4		0.0528		0.0739		0.1367
5		0.2197		0.3261		0.5998
6		1.2746		1.92		3.2522
7		9.1004		13.4948		22.6814
